Place ID,Business Name,Phone,Phone Country Code,Website,Email,Emails,Website Phones,Facebook,Instagram,LinkedIn,Twitter,YouTube,Pinterest,TikTok,Category,Address,Latitude,Longitude,DirectionUrl,Rating,Reviews,Monday Hours,Tuesday Hours,Wednesday Hours,Thursday Hours,Friday Hours,Saturday Hours,Sunday Hours
0x3e42d50af43ed677:0x64377f4a1e50cafe,Theater of Ruwais City,,,,,,,,,,,,,,Theater production,Theater of Ruwais City - Al Dhannah City - Abu Dhabi - United Arab Emirates,24.0793551,52.6426877,https://www.google.com/maps?q=24.07935510%2C52.64268770,3.3,,,,,,,,
0x3e42d57aee5ee045:0x9ab2b393e55b14d6,Recycling System,,,,,,,,,,,,,,Garbage dump,3MH3+J43 Recycling System - Al Dhannah City - مدينة الرويس - Abu Dhabi - United Arab Emirates,24.0787426,52.6525118,https://www.google.com/maps?q=24.07874260%2C52.65251180,5,,,,,,,,
0x3e5d2d7ff27ad605:0x2f3710b835a07cb4,Ferropan Oilfield Camp,+971 56 184 8355,971,,,,,,,,,,,,Serviced accommodation,Ferropan Oilfield Camp - 7 Ma Al Ward St - Ghiyathi - Ghayathi-al Ruwais Industrial - Abu Dhabi - United Arab Emirates,24.0390144,52.7634867,https://www.google.com/maps?q=24.03901440%2C52.76348670,3.5,,,,,,,,
0x3e5d2500208f0fcf:0xf850b5178e907ed8,NBTC READY MIX CONCRETE PLANT,,,,,,,,,,,,,,Manufacturer,4V5P+7F7 NBTC READY MIX CONCRETE PLANT - Al Ruwais Industrial City - Abu Dhabi - United Arab Emirates,24.108162,52.8861746,https://www.google.com/maps?q=24.10816200%2C52.88617460,,,,,,,,,
0x3e42d7061d7bb7bb:0x7ec6ea2a75e1d09,AL SURA EL FAEQA WASTES TRANSPORT - L.L.C - S.P.C,+971 56 550 9464,971,https://www.facebook.com/share/16knB7jYfm/?mibextid=wwXIfr,,,,,,,,,,,Waste transfer station,AL SURA EL FAEQA WASTES TRANSPORT - L.L.C - S.P.C - 88/4 - Al Yash St - Al Dhannah City - Abu Dhabi - United Arab Emirates,24.0859641,52.6118931,https://www.google.com/maps?q=24.08596410%2C52.61189310,,,,,9am–5pm,,,,
0x3e42d5054d4ea74d:0x1fc2621f6c24cd49,BAQALA RUWAIS GARDEN,+971 50 411 3362,971,https://baqalasavings.com/,,,,,,,,,,,General store,"BAQALA RUWAIS GARDEN - Q4303, near Ruwais-2 Park - Abu Dhabi - United Arab Emirates",24.0799593,52.6558007,https://www.google.com/maps?q=24.07995930%2C52.65580070,3.8,,,,Open 24 hours,,,,
0x3e42d4649beec207:0xa332d1bc607e16dc,Heritage Village Al Dhannah,+880 1714-335705,880,,,,,,,,,,,,Museum,3MG3+JPF Heritage Village Al Dhannah - Al Dhannah City - مدينة الرويس - Abu Dhabi - United Arab Emirates,24.076553,52.654287,https://www.google.com/maps?q=24.07655300%2C52.65428700,4.1,,,,,,,,
0x3e42d5c54b925409:0x89e3cb756f9c059b,Plantyard 12=SS4,,,,,,,,,,,,,,Electrical substation,3MJ4+PFH Plantyard 12=SS4 - Al Dhannah City - Abu Dhabi - United Arab Emirates,24.0820206,52.656659,https://www.google.com/maps?q=24.08202060%2C52.65665900,,,,,,,,,
0x3e5d2b139155a383:0x733e4e99e75a3194,MHC Gasoil Polishing Unit 872,,,,,,,,,,,,,,Oil refinery,4P6J+36F MHC Gasoil Polishing Unit 872 - Al Ruwais Industrial City - Abu Dhabi - United Arab Emirates,24.1101767,52.7305321,https://www.google.com/maps?q=24.11017670%2C52.73053210,,,,,,,,,
0x3e5d2d0037815fd7:0xb6b09f0567cb1bdd,Tajvand Workshop,+971 52 710 3384,971,,,,,,,,,,,,Machine workshop,2QCH+JG9 Tajvand Workshop - Ghiyathi - Ghayathi-al Ruwais Industrial - Abu Dhabi - United Arab Emirates,24.0215386,52.7788621,https://www.google.com/maps?q=24.02153860%2C52.77886210,4,,,,,,,,
0x3e5d2d18210e18cf:0x55e1844a8672b17c,ADWEA HV SUBSTATION,,,,,,,,,,,,,,Electrical substation,3PJC+X8P ADWEA HV SUBSTATION - Al Ruwais Industrial City - Abu Dhabi - United Arab Emirates,24.0824653,52.7208342,https://www.google.com/maps?q=24.08246530%2C52.72083420,,,,,,,,,
0x3e432a69fa6d2ea7:0xc58f47e199650fe3,Cheers Dhafra Shop,+971 2 877 0140,971,,,,,,,,,,,,Alcoholic beverage wholesaler,5J7V+3Q7 Cheers Dhafra Shop - Al Dhannah City - Abu Dhabi - United Arab Emirates,24.1626691,52.644409,https://www.google.com/maps?q=24.16266910%2C52.64440900,3.8,,,,9am–10pm,,,,
0x3e42d5954f0e162f:0xa410046120961355,SUBSTATION 203 CFP,,,,,,,,,,,,,,Electrical substation,4MCH+W6P SUBSTATION 203 CFP - Al Ruwais Industrial City - Abu Dhabi - United Arab Emirates,24.1223437,52.6780738,https://www.google.com/maps?q=24.12234370%2C52.67807380,,,,,,,,,
0x3e5d2730f147ed29:0xe62b3a97aa5c97bb,Mana'if,,,,,,,,,,,,,,Water treatment plant,4WQ5+57X Mana'if - Al Ruwais Industrial City - Abu Dhabi - United Arab Emirates,24.137984,52.9082364,https://www.google.com/maps?q=24.13798400%2C52.90823640,,,,,,,,,
0x3e5d3336d7aafb95:0xe3a57803c7f6ccf5,Xtramix Concrete Solutions - Ghayathi BP,,,,,,,,,,,,,,Ready mix concrete supplier,2Q8M+QGH Xtramix Concrete Solutions - Ghayathi BP - Ghiyathi - Ghayathi-al Ruwais Industrial - Abu Dhabi - United Arab Emirates,24.0169334,52.7838668,https://www.google.com/maps?q=24.01693340%2C52.78386680,4,,,,,,,,
0x3e42d59f6a0ce271:0x1b6fcebeb5a72f81,Plantyard 11=SS3,,,,,,,,,,,,,,Electrical substation,3MJ5+858 Plantyard 11=SS3 - Al Dhannah City - Abu Dhabi - United Arab Emirates,24.0802146,52.6585265,https://www.google.com/maps?q=24.08021460%2C52.65852650,,,,,,,,,
0x3e42d3000b3bdc8b:0x78f31904db4535b4,Adnoc New STP Tanker reception Area,,,,,,,,,,,,,,Waste transfer station,3M48+37C Adnoc New STP Tanker reception Area - Al Dhannah City - Abu Dhabi - United Arab Emirates,24.0551773,52.6656491,https://www.google.com/maps?q=24.05517730%2C52.66564910,,,,,,,,,
0x3e42d5a8d7289d9f:0xb31a7da8eb2ed091,Sewage lifting station 1A,,,,,,,,,,,,,,Sewage treatment plant,3MQG+F2W Sewage lifting station 1A - Sheikh Khalifa Rd - Al Dhannah City - Abu Dhabi - United Arab Emirates,24.088737,52.6750933,https://www.google.com/maps?q=24.08873700%2C52.67509330,,,,,,,,,
0x3e42d53d90bae2ed:0x739a51a84581cb61,Water Treatment Plant,+971 50 258 6129,971,,,,,,,,,,,,Water treatment plant,3MC5+774 Water Treatment Plant - Al Dhannah City - مدينة الرويس - Abu Dhabi - United Arab Emirates,24.0706458,52.6581878,https://www.google.com/maps?q=24.07064580%2C52.65818780,,,,,,,,,
0x3e42d589bb6085a1:0xe0d319d9346f088f,RRW PROJECT,,,,,,,,,,,,,,Oil refinery,4M89+7HF RRW PROJECT - Unnamed Road - Abu Dhabi - United Arab Emirates,24.1156994,52.6689351,https://www.google.com/maps?q=24.11569940%2C52.66893510,,,,,,,,,
0x3e5d2d005792e7f1:0x9d3fe3cd07d4319,Ghayathi Cattle Market,,,,,,,,,,,,,,Cattle farm,3QQ2+CXC Ghayathi Cattle Market - Ghayathi Rd - Al Ruwais Industrial City - Abu Dhabi - United Arab Emirates,24.0885662,52.7523972,https://www.google.com/maps?q=24.08856620%2C52.75239720,,,,,,,,,
0x3e5e3f1b19bc5a4f:0xadfc3e8fe2c81dd2,AL Ruwais Industrial Gases Co. LLC,+971 2 555 3809,971,,,,,,,,,,,,Industrial gas supplier,7FRR+X6H AL Ruwais Industrial Gases Co. LLC - Abu Dhabi Industrial City - ICAD III - Abu Dhabi - United Arab Emirates,24.2924266,54.490602,https://www.google.com/maps?q=24.29242660%2C54.49060200,3.9,,,,7am–4pm,,,,
0x3e42d500114a276b:0x8fbdcc9c469b8a4f,SEWAGE TREATMENT PLANT,,,,,,,,,,,,,,Sewage disposal service,3JJF+949 SEWAGE TREATMENT PLANT - Al Dhannah City - Abu Dhabi - United Arab Emirates,24.0809095,52.6228565,https://www.google.com/maps?q=24.08090950%2C52.62285650,,,,,,,,,
0x3e42d538077c3ccf:0x4f423db2f8677ae2,DAWN SUPERMARKET LLC,+971 56 889 8559,971,,,,,,,,,,,,Supermarket,CITY - BG-130 - Al Dhannah City - ADNOC HOUSING COMPLEX - Abu Dhabi - United Arab Emirates,24.0705078,52.6520611,https://www.google.com/maps?q=24.07050780%2C52.65206110,4.2,,,,5am–1am,,,,
0x3e42d5515eea2437:0xa2f5147c4c4bae42,Ruwais 3 Substation,,,,,,,,,,,,,,Electrical substation,3MH4+GRG Ruwais 3 Substation - Al Dhannah City - Abu Dhabi - United Arab Emirates,24.078811,52.6570729,https://www.google.com/maps?q=24.07881100%2C52.65707290,2,,,,,,,,
